Date,Open,High,Low,Close,Adj Close,Volume
2012-04-02,120.974998,126.199997,119.375000,125.312500,100.240837,3030536
2012-04-03,126.500000,126.587502,124.474998,126.349998,101.070778,1730140
2012-04-04,126.000000,128.100006,125.000000,127.262497,101.800713,2006100
2012-04-09,126.750000,127.862503,123.762497,124.574997,99.650871,2460700
2012-04-10,124.162498,125.512497,121.849998,122.750000,98.191048,1837152
2012-04-11,122.250000,123.599998,121.037498,122.500000,97.991051,3409644
2012-04-12,122.824997,125.862503,122.587502,123.599998,98.870987,4141292
2012-04-13,119.949997,122.500000,118.750000,119.737503,95.781250,5581508
2012-04-16,118.500000,122.025002,117.750000,121.199997,96.951164,3347708
2012-04-17,121.987503,124.425003,119.824997,120.212502,96.161240,5020204
2012-04-18,125.500000,127.837502,123.112503,123.574997,98.850998,21929216
2012-04-19,124.150002,126.187500,123.574997,125.862503,100.680817,4754624
2012-04-20,124.837502,127.150002,124.512497,126.337502,101.060783,3921352
2012-04-23,126.750000,126.762497,123.275002,123.887497,99.494713,2286284
2012-04-24,124.699997,129.875000,124.562500,127.550003,102.436096,7551668
2012-04-25,127.449997,128.274994,126.012497,127.250000,102.195175,4147640
2012-04-26,126.949997,127.500000,124.062500,125.237503,100.578911,5816988
2012-04-27,125.500000,128.375000,125.250000,127.737503,102.586716,4363632
2012-04-30,127.275002,128.625000,126.500000,128.012497,102.807518,2886084
2012-05-02,128.250000,131.112503,128.000000,129.612503,104.092506,3586380
2012-05-03,128.574997,130.162506,127.887497,128.812500,103.450012,3006780
2012-05-04,128.812500,130.500000,127.125000,128.300003,103.038429,4723676
2012-05-07,124.750000,127.900002,124.750000,125.474998,100.769646,1665664
2012-05-08,124.250000,125.275002,118.500000,119.675003,96.111626,4185456
2012-05-09,118.775002,122.199997,118.750000,121.650002,97.697777,3117456
2012-05-10,122.500000,124.412498,120.650002,122.824997,98.641403,4664208
2012-05-11,121.525002,122.724998,121.000000,122.137497,98.089272,4320540
2012-05-14,121.250000,122.425003,118.262497,121.262497,97.386566,2461360
2012-05-15,120.000000,122.862503,118.762497,122.237503,98.169609,1892964
2012-05-16,120.974998,121.750000,119.500000,121.474998,97.557213,1844248
2012-05-17,122.000000,122.449997,119.087502,121.312500,97.426727,3467600
2012-05-18,120.212502,121.887497,118.800003,120.849998,97.055275,2465052
2012-05-21,121.250000,121.487503,119.250000,119.862503,96.262222,3098148
2012-05-22,120.525002,123.500000,119.787498,121.912498,97.908585,1341912
2012-05-23,122.750000,123.237503,120.537498,121.187500,97.326347,1492984
2012-05-24,122.362503,122.362503,119.875000,121.425003,97.517067,960808
2012-05-25,122.175003,122.250000,120.625000,121.775002,97.798164,1782796
2012-05-28,121.574997,123.425003,120.900002,122.887497,98.691628,1254444
2012-05-29,123.949997,126.974998,123.512497,126.337502,101.462326,4832832
2012-05-30,126.012497,127.974998,126.012497,127.300003,102.235336,3254580
2012-05-31,126.275002,126.987503,123.787498,126.012497,101.201332,5094492
2012-06-01,126.250000,126.862503,120.125000,121.775002,97.798164,3612636
2012-06-04,121.224998,123.862503,119.324997,123.462502,99.153404,2007540
2012-06-05,123.474998,124.500000,122.474998,123.837502,99.454544,3037768
2012-06-06,124.012497,126.625000,124.012497,125.525002,100.809807,3822576
2012-06-07,126.250000,126.887497,123.300003,124.762497,100.197426,2928540
2012-06-08,125.000000,125.162498,122.787498,123.900002,99.504753,1725020
2012-06-11,124.849998,124.849998,119.349998,120.625000,96.874588,9440728
2012-06-12,119.500000,121.550003,118.012497,121.187500,97.326347,4812836
2012-06-13,121.612503,123.550003,121.250000,122.699997,98.541031,2805520
2012-06-14,122.500000,123.662498,119.112503,119.687500,96.121674,1938148
2012-06-15,120.000000,122.000000,119.812500,121.487503,97.567276,2513820
2012-06-18,121.712502,122.474998,114.762497,117.474998,94.344803,9566876
2012-06-19,117.525002,119.087502,116.250000,117.987503,94.756401,9035916
2012-06-20,117.775002,122.425003,117.775002,121.687500,97.727898,5473216
2012-06-21,120.750000,122.250000,119.500000,120.462502,96.744080,3844684
2012-06-22,119.525002,120.812500,117.887497,118.162498,94.896935,4842672
2012-06-25,118.287498,118.750000,115.275002,116.212502,93.330902,5371344
2012-06-26,116.012497,116.425003,113.312500,115.224998,92.537804,8198500
2012-06-27,116.175003,117.862503,115.050003,117.437500,94.314690,7825664
2012-06-28,117.587502,117.612503,113.762497,114.762497,92.166389,8155704
2012-06-29,116.250000,119.474998,115.375000,119.112503,95.659904,6162824
2012-07-02,119.500000,121.474998,119.112503,121.112503,97.266098,3038188
2012-07-03,122.250000,122.375000,120.625000,121.137497,97.286194,3066012
2012-07-04,120.375000,121.650002,118.875000,120.862503,97.065315,2358420
2012-07-05,120.750000,123.250000,120.449997,123.112503,98.872292,2854932
2012-07-06,122.849998,123.250000,120.612503,122.612503,98.470764,2799232
2012-07-09,121.324997,122.675003,120.574997,121.724998,97.758018,2444808
2012-07-10,122.449997,124.800003,121.000000,124.587502,100.056854,3358784
2012-07-11,125.000000,125.000000,122.887497,123.199997,98.942574,3867312
2012-07-12,120.000000,121.250000,119.375000,120.300003,96.613586,4750868
2012-07-13,121.724998,122.250000,120.637497,120.900002,97.095436,3072376
2012-07-16,121.250000,122.000000,119.275002,120.337502,96.643684,2494724
2012-07-17,120.724998,121.099998,118.187500,119.687500,96.121674,2051012
2012-07-18,119.562500,120.812500,117.862503,119.062500,95.619728,4858332
2012-07-19,120.500000,121.362503,119.537498,119.875000,96.272263,2144868
2012-07-20,119.625000,120.987503,118.087502,119.949997,96.332489,2720100
2012-07-23,118.525002,119.662498,118.525002,119.449997,95.930946,1954268
2012-07-24,119.500000,120.587502,118.000000,120.199997,96.533249,1891348
2012-07-25,126.275002,129.600006,126.275002,128.387497,103.108688,29765676
2012-07-26,128.262497,128.975006,126.375000,127.937500,102.747284,12816148
2012-07-27,128.250000,130.000000,128.250000,129.425003,103.941917,8025584
2012-07-30,129.487503,130.187500,128.512497,129.199997,103.761223,3476524
2012-07-31,129.975006,130.074997,128.625000,129.637497,104.112564,4073420
2012-08-01,129.675003,130.725006,129.637497,130.462494,104.775116,2534068
2012-08-02,130.112503,131.274994,129.500000,131.225006,105.387512,3415360
2012-08-03,129.375000,130.875000,129.274994,130.600006,104.885582,1832752
2012-08-06,131.250000,131.250000,129.625000,130.800003,105.046181,1710472
2012-08-07,131.199997,134.600006,131.000000,132.625000,106.511871,9698000
2012-08-08,132.500000,134.625000,132.500000,134.337494,107.887146,4143600
2012-08-09,134.250000,134.850006,133.262497,134.175003,107.756676,2684704
2012-08-10,133.087494,134.975006,133.087494,134.199997,107.776764,2816332
2012-08-13,133.512497,135.962494,133.512497,135.725006,109.001480,2651068
2012-08-14,133.375000,138.000000,133.375000,137.637497,110.537422,3938596
2012-08-16,137.500000,139.737503,137.062500,139.512497,112.043213,3403952
2012-08-17,139.512497,139.987503,138.774994,139.337494,111.902702,3252888
2012-08-21,138.774994,139.750000,137.875000,139.437500,111.983009,4398716
2012-08-22,138.250000,139.024994,137.500000,138.274994,111.049377,2612512
2012-08-23,137.975006,140.500000,137.850006,139.837494,112.304214,4449184
2012-08-24,139.725006,139.725006,138.625000,139.350006,111.912743,1261504
2012-08-27,138.812500,140.000000,138.662506,139.637497,112.143654,1281996
2012-08-28,140.000000,140.437500,138.812500,139.375000,111.932800,2023568
2012-08-29,139.737503,139.975006,136.574997,136.887497,109.935112,2358248
2012-08-30,136.000000,138.612503,135.062500,136.637497,109.734283,10861308
2012-08-31,135.699997,137.112503,135.149994,136.100006,109.302620,3093860
2012-09-03,135.399994,139.225006,134.750000,138.887497,111.541267,2429712
2012-09-04,137.762497,141.899994,137.187500,140.375000,112.735924,3384972
2012-09-05,140.250000,141.662506,138.524994,140.512497,112.846382,3589564
2012-09-06,139.512497,142.987503,139.512497,142.137497,114.151352,5814716
2012-09-07,143.000000,145.187500,142.975006,144.250000,115.847969,8574480
2012-09-08,null,null,null,null,null,null
2012-09-10,144.250000,144.250000,142.274994,143.425003,115.185394,3096752
2012-09-11,143.475006,144.375000,142.587494,144.237503,115.837921,2692404
2012-09-12,144.024994,146.162506,143.925003,145.562500,116.902031,4396860
2012-09-13,144.824997,147.912506,144.824997,146.949997,118.016327,6785748
2012-09-14,147.500000,148.949997,144.750000,145.712494,117.022507,5841380
2012-09-17,146.250000,146.625000,140.899994,141.912506,113.970749,5143392
2012-09-18,142.024994,144.100006,140.725006,143.412506,115.175392,3237596
2012-09-20,143.000000,147.925003,141.250000,142.024994,114.061020,6275572
2012-09-21,143.100006,143.925003,141.399994,142.462494,114.412369,3917652
2012-09-24,143.375000,143.375000,136.875000,139.675003,112.173744,7298332
2012-09-25,140.600006,143.149994,137.250000,141.324997,113.498886,3540044
2012-09-26,140.750000,142.500000,139.512497,142.212494,114.211594,2909388
2012-09-27,141.287506,147.225006,141.287506,145.862503,117.142952,17329580
2012-09-28,146.862503,146.862503,143.137497,144.362503,115.938324,3269144
2012-10-01,143.500000,145.787506,143.024994,145.287506,116.681183,10459796
2012-10-03,146.100006,148.225006,146.062500,147.837494,118.729118,19337484
2012-10-04,148.000000,149.399994,146.087494,147.262497,118.267303,12359556
2012-10-05,147.500000,148.000000,133.574997,143.387497,115.155289,6983728
2012-10-08,144.500000,144.762497,139.187500,139.687500,112.183769,1548440
2012-10-09,140.037506,141.350006,139.187500,140.187500,112.585335,3679576
2012-10-10,140.449997,143.687500,140.250000,141.324997,113.498886,4351692
2012-10-11,142.237503,145.100006,140.875000,144.212494,115.817825,2735004
2012-10-12,142.750000,146.649994,141.774994,145.412506,116.781555,6166264
2012-10-15,146.087494,147.375000,145.000000,145.925003,117.193161,2731356
2012-10-16,146.250000,147.725006,144.712494,146.125000,117.353798,3000956
2012-10-17,149.750000,151.725006,144.387497,145.137497,116.560661,16696820
2012-10-18,145.500000,151.000000,145.425003,150.250000,120.666603,10292964
2012-10-19,149.500000,152.087494,147.312500,151.337494,122.354309,7644600
2012-10-22,151.250000,153.362503,149.987503,152.787506,123.526604,4317840
2012-10-23,153.250000,153.250000,150.687500,152.175003,123.031425,2231456
2012-10-25,152.725006,154.887497,151.250000,152.312500,123.142593,4855128
2012-10-29,151.500000,153.500000,151.500000,152.500000,123.294197,2121740
2012-10-30,152.487503,154.000000,150.600006,151.600006,122.566513,2750208
2012-10-31,151.512497,152.975006,150.750000,152.000000,122.889954,2039356
2012-11-01,153.000000,153.362503,151.312500,152.024994,122.910141,2205924
2012-11-02,152.750000,155.225006,152.750000,153.550003,124.143082,3303096
2012-11-05,153.574997,154.199997,152.800003,153.462494,124.072357,1584520
2012-11-06,153.262497,154.212494,151.675003,152.100006,122.970779,2746680
2012-11-07,151.762497,155.112503,151.762497,154.037506,124.537209,1995328
2012-11-08,153.024994,154.975006,153.000000,154.625000,125.012207,1321904
2012-11-09,154.000000,154.475006,152.824997,153.675003,124.244072,871504
2012-11-11,null,null,null,null,null,null
2012-11-12,153.687500,155.712494,152.812500,155.000000,125.315376,1743544
2012-11-15,153.500000,158.112503,153.012497,155.162506,125.446793,9559376
2012-11-16,156.000000,156.000000,151.262497,151.937500,122.839371,3965184
2012-11-19,152.250000,154.524994,150.500000,153.962494,124.476585,2888672
2012-11-20,153.962494,154.975006,151.537506,153.412506,124.031937,2682316
2012-11-21,154.625000,154.750000,152.037506,154.375000,124.810097,4760092
2012-11-22,153.949997,157.250000,153.949997,156.824997,126.790909,3519308
2012-11-23,157.500000,159.937500,157.225006,159.112503,128.640289,6985368
2012-11-26,159.962494,161.524994,158.787506,159.987503,129.347717,5736628
2012-11-27,160.300003,161.699997,159.762497,160.725006,129.943970,4319516
2012-11-29,160.375000,162.500000,158.949997,159.699997,129.115280,7209576
2012-11-30,160.000000,165.237503,157.887497,164.125000,132.692825,41511124
2012-12-03,163.725006,164.000000,161.637497,161.962494,130.944504,3987088
2012-12-04,162.074997,162.500000,159.937500,162.050003,131.015213,3278872
2012-12-05,162.550003,163.000000,158.750000,159.750000,129.155685,3775256
2012-12-06,160.000000,160.500000,154.050003,156.362503,126.416954,3547056
2012-12-07,156.250000,156.987503,152.750000,153.512497,124.112701,5140800
2012-12-10,152.750000,156.250000,152.750000,155.337494,125.588280,2307172
2012-12-11,154.537506,156.687500,152.012497,153.587494,124.173386,3263172
2012-12-12,153.800003,157.500000,153.262497,154.074997,124.567505,5707108
2012-12-13,155.500000,156.675003,154.387497,155.287506,125.547836,3549052
2012-12-14,155.500000,158.487503,155.500000,157.725006,127.518501,3260060
2012-12-17,156.875000,159.175003,156.875000,158.237503,127.932846,4187352
2012-12-18,158.562500,159.375000,155.962494,158.187500,127.892471,2110896
2012-12-19,158.762497,160.750000,158.225006,160.362503,129.650848,4167592
2012-12-20,161.175003,161.862503,158.899994,159.875000,129.256744,1721692
2012-12-21,159.625000,159.625000,156.562500,157.487503,127.326485,1795100
2012-12-24,158.125000,160.375000,156.837494,159.112503,128.640289,1200440
2012-12-26,159.250000,160.475006,158.250000,158.612503,128.236038,1297916
2012-12-27,159.375000,159.375000,155.287506,156.324997,126.386635,3306052
2012-12-28,156.750000,158.699997,155.500000,156.574997,126.588768,1438688
2012-12-31,156.475006,157.225006,154.000000,154.675003,125.052628,2061996
2013-01-01,156.225006,156.975006,154.962494,155.537506,125.749924,1223180
2013-01-02,156.500000,156.712494,155.212494,156.312500,126.376518,2322316
2013-01-03,157.500000,158.000000,156.012497,156.487503,126.517960,4041084
2013-01-04,157.062500,159.100006,156.750000,158.512497,128.155197,4405880
2013-01-07,159.750000,159.750000,156.524994,156.975006,126.912132,1205952
2013-01-08,156.737503,158.887497,156.175003,158.675003,128.286606,2580932
2013-01-09,158.500000,160.712494,158.162506,158.962494,128.518982,2559260
2013-01-10,159.625000,162.925003,159.274994,160.399994,129.681152,3364128
2013-01-11,163.500000,164.362503,160.774994,161.212494,130.338104,6828592
2013-01-14,162.500000,169.000000,162.100006,168.199997,135.987411,12102412
2013-01-15,169.250000,170.300003,165.562500,166.024994,134.228928,4186764
2013-01-16,166.625000,170.237503,164.600006,168.449997,136.189499,10660852
2013-01-17,175.500000,180.324997,172.399994,176.000000,142.293625,29586880
2013-01-18,175.250000,179.187500,175.125000,176.412506,142.627090,8911400
2013-01-21,175.037506,179.512497,174.375000,178.800003,144.968170,4523228
2013-01-22,179.000000,179.000000,173.662506,174.412506,141.410934,2742436
2013-01-23,175.000000,175.987503,166.062500,169.100006,137.103668,11598412
2013-01-24,169.225006,170.750000,165.875000,166.587494,135.066467,4735396
2013-01-25,167.925003,171.125000,166.062500,170.262497,138.046173,5296860
2013-01-28,169.750000,176.000000,169.750000,174.149994,141.198074,7459896
2013-01-29,174.125000,175.725006,171.925003,172.975006,140.245407,5634676
2013-01-30,173.699997,174.975006,171.312500,172.250000,139.657639,4817056
2013-01-31,172.425003,175.675003,170.024994,172.000000,139.454941,9893804
2013-02-01,172.487503,174.225006,170.537506,171.987503,139.444763,2876756
2013-02-04,171.987503,173.125000,170.000000,170.550003,138.279282,2509300
2013-02-05,169.062500,170.375000,167.125000,167.774994,136.029343,3933688
2013-02-06,169.175003,169.324997,167.324997,167.512497,135.816559,11367776
2013-02-07,167.112503,167.975006,166.399994,167.187500,135.552963,4135276
2013-02-08,167.500000,169.062500,166.574997,167.550003,135.846909,6208728
2013-02-11,168.500000,168.500000,163.000000,164.875000,133.678070,17760612
2013-02-12,165.000000,170.087494,163.487503,169.625000,137.529266,4948684
2013-02-13,170.500000,178.574997,170.487503,177.337494,143.782425,11434616
2013-02-14,177.500000,179.750000,175.362503,177.062500,143.559494,9397740
2013-02-15,176.625000,177.000000,173.137497,174.250000,141.279175,5011932
2013-02-18,174.375000,175.862503,172.062500,172.800003,140.103546,3825096
2013-02-19,173.000000,177.175003,172.312500,176.375000,143.002121,2620520
2013-02-20,175.500000,181.675003,174.925003,180.712494,146.518860,15294124
2013-02-21,179.324997,183.112503,179.312500,180.050003,145.981720,8070544
2013-02-22,179.387497,182.000000,178.750000,180.062500,145.991898,4848304
2013-02-25,180.375000,183.737503,179.287506,183.387497,148.687698,3427332
2013-02-26,183.750000,184.149994,181.137497,181.675003,147.299225,4070164
2013-02-27,182.000000,182.750000,177.824997,179.949997,145.900696,2711884
2013-02-28,180.312500,182.800003,179.975006,180.850006,146.630386,5751912
2013-03-01,180.524994,182.387497,179.050003,180.612503,146.437790,4185324
2013-03-04,179.087494,182.250000,177.899994,178.862503,145.018921,3710256
2013-03-05,178.762497,187.199997,178.762497,186.412506,151.140396,7964048
2013-03-06,187.000000,189.487503,186.649994,189.074997,153.299042,4185976
2013-03-07,188.887497,193.487503,188.887497,192.850006,156.359680,7889252
2013-03-08,193.262497,195.737503,191.899994,193.287506,156.714462,12723888
2013-03-11,192.762497,196.475006,192.762497,195.725006,158.690796,10133052
2013-03-12,195.100006,195.375000,191.675003,193.362503,156.775314,4722176
2013-03-13,192.500000,195.899994,192.337494,194.649994,157.819168,6109100
2013-03-14,195.000000,199.024994,193.287506,197.887497,160.444107,5563356
2013-03-15,198.250000,200.850006,197.574997,197.987503,160.525146,5285708
2013-03-18,196.800003,201.375000,196.512497,200.512497,162.572357,5934792
2013-03-19,200.162506,200.475006,195.087494,195.387497,158.417114,6497364
2013-03-20,195.274994,196.074997,192.274994,193.550003,156.927292,10002516
2013-03-21,193.625000,196.024994,192.750000,193.274994,156.704330,4612020
2013-03-22,192.074997,193.975006,190.787506,191.987503,155.660446,4516588
2013-03-25,192.750000,193.137497,190.000000,191.774994,155.488159,5216056
2013-03-26,192.412506,194.725006,192.024994,193.850006,157.170532,3586592
2013-03-28,197.625000,201.250000,195.000000,198.750000,161.143341,24468836
2013-04-01,198.762497,200.000000,195.562500,197.125000,159.825851,1620592
2013-04-02,198.187500,199.699997,196.850006,198.962494,161.315659,2992776
2013-04-03,200.250000,201.812500,194.149994,195.137497,158.214386,4182904
2013-04-04,193.725006,194.149994,184.824997,186.375000,151.109924,6570244
2013-04-05,185.562500,191.199997,185.562500,189.237503,153.430832,5343432
2013-04-08,189.237503,191.750000,185.274994,186.337494,151.079514,3010860
2013-04-09,187.812500,188.699997,184.649994,185.125000,150.096420,4507564
2013-04-10,185.500000,192.937500,184.125000,191.250000,155.062500,3796480
2013-04-11,192.449997,198.425003,191.750000,197.675003,160.271790,5224088
2013-04-12,189.750000,195.324997,189.687500,194.024994,157.312378,9597216
2013-04-15,193.750000,196.000000,190.812500,191.237503,155.052399,9824632
2013-04-16,189.975006,192.612503,189.425003,190.699997,154.616562,7339540
2013-04-17,201.300003,202.500000,186.262497,187.824997,152.285568,28222348
2013-04-18,189.199997,192.000000,182.662506,184.062500,149.235001,9565588
2013-04-22,185.000000,186.000000,179.062500,180.287506,146.572479,11641000
2013-04-23,181.199997,184.437500,180.399994,183.037506,148.808167,8919768
2013-04-25,183.750000,183.750000,178.587494,179.762497,146.145584,7982256
2013-04-26,179.324997,179.324997,169.412506,171.062500,139.072586,14659260
2013-04-29,170.762497,175.712494,168.237503,175.199997,142.436340,7340976
2013-04-30,174.812500,181.100006,174.812500,180.350006,146.623260,7386976
2013-05-02,180.362503,187.800003,180.350006,183.937500,149.539841,13483624
2013-05-03,185.250000,189.175003,185.000000,187.612503,152.527603,9582080
2013-05-06,188.250000,192.250000,187.000000,187.500000,152.436127,6847016
2013-05-07,188.750000,190.000000,185.850006,188.375000,153.147491,7104564
2013-05-08,188.750000,189.850006,187.312500,187.725006,152.619110,4516352
2013-05-09,188.625000,195.899994,188.250000,192.537506,156.531570,8729028
2013-05-10,193.375000,195.225006,192.750000,193.725006,157.497040,5857196
2013-05-13,194.125000,194.175003,188.462494,189.600006,154.143433,3741036
2013-05-14,190.500000,191.125000,184.024994,186.274994,151.440216,5783876
2013-05-15,186.512497,188.750000,184.750000,186.387497,151.531677,6634336
2013-05-16,186.949997,187.287506,183.750000,184.725006,150.180069,3496504
2013-05-17,184.850006,187.350006,179.162506,179.987503,146.328522,6403588
2013-05-20,180.524994,183.725006,180.062500,181.949997,147.924057,3265484
2013-05-21,183.000000,185.862503,182.574997,184.162506,149.722748,4222380
2013-05-22,184.750000,188.250000,184.500000,185.912506,151.145538,4347576
2013-05-23,187.000000,187.737503,182.750000,184.212494,149.763428,4821008
2013-05-24,184.574997,186.987503,182.750000,184.387497,149.905746,2910452
2013-05-27,184.062500,187.350006,183.037506,185.425003,150.749176,2576904
2013-05-28,186.437500,186.750000,184.050003,186.212494,151.389374,2901148
2013-05-29,186.875000,189.949997,186.162506,186.875000,151.928055,4270132
2013-05-30,186.487503,187.824997,183.824997,185.500000,150.810181,4277368
2013-05-31,186.500000,187.850006,185.012497,186.212494,151.389374,5051248
2013-06-03,187.925003,187.925003,183.774994,185.537506,150.840637,2848988
2013-06-04,186.500000,186.500000,182.875000,183.899994,149.509369,1948328
2013-06-05,184.712494,184.712494,180.300003,181.699997,147.720734,1839204
2013-06-06,180.750000,187.375000,180.250000,186.912506,151.958466,3382144
2013-06-07,185.250000,188.475006,185.250000,186.050003,151.257309,3713360
2013-06-10,187.250000,189.112503,186.312500,188.362503,153.137375,7422292
2013-06-11,189.050003,193.175003,187.500000,188.925003,153.594696,6363000
2013-06-12,188.475006,192.425003,188.125000,190.912506,155.210510,4490080
2013-06-13,191.225006,191.687500,188.187500,189.387497,153.970627,6391744
2013-06-14,191.199997,191.612503,187.262497,190.925003,155.220673,3832808
2013-06-17,190.500000,194.725006,189.137497,194.074997,157.781586,4248740
2013-06-18,194.175003,195.399994,192.862503,194.949997,158.492905,3965100
2013-06-19,195.000000,195.687500,194.024994,194.937500,158.482819,4030392
2013-06-20,194.250000,194.250000,189.625000,189.962494,154.438126,3152420
2013-06-21,190.000000,191.600006,187.500000,189.687500,154.214554,2996392
2013-06-24,190.250000,191.824997,188.587494,190.187500,154.621124,3464660
2013-06-25,189.500000,191.750000,186.250000,187.762497,152.649582,3422596
2013-06-26,188.250000,193.000000,186.250000,191.762497,155.901550,3512944
2013-06-27,193.737503,200.000000,193.149994,198.850006,161.663635,7696940
2013-06-28,200.000000,200.000000,192.475006,194.000000,157.720627,6568320
2013-07-01,194.975006,194.975006,188.949997,189.600006,154.143433,2742568
2013-07-02,190.500000,193.175003,190.000000,191.524994,155.708405,2463896
2013-07-03,190.512497,194.000000,189.162506,191.925003,156.033630,3266880
2013-07-04,191.512497,200.500000,191.512497,199.937500,162.547775,6883720
2013-07-05,200.274994,201.750000,198.050003,198.912506,161.714386,2890504
2013-07-08,200.675003,205.399994,199.762497,204.699997,166.419586,4591276
2013-07-09,204.125000,207.037506,203.750000,205.687500,167.222488,3513816
2013-07-10,205.687500,211.000000,205.500000,209.899994,170.647202,4127192
2013-07-11,210.500000,212.250000,208.100006,210.162506,170.860611,3493012
2013-07-12,212.500000,216.312500,211.837494,215.649994,175.321884,4853628
2013-07-15,215.125000,220.737503,215.125000,218.812500,177.892960,3786484
2013-07-16,216.000000,221.225006,215.625000,219.250000,178.248642,3098124
2013-07-17,218.350006,222.175003,218.324997,218.812500,177.892960,3321512
2013-07-18,219.725006,219.725006,213.875000,214.712494,174.559738,4242288
2013-07-19,216.699997,226.725006,216.699997,223.062500,181.348160,9537080
2013-07-22,223.750000,224.875000,219.212494,222.562500,180.941727,3851664
2013-07-23,222.812500,226.462494,222.812500,225.112503,183.014847,4931300
2013-07-24,223.649994,226.987503,222.512497,225.024994,182.943710,3090068
2013-07-25,225.000000,228.225006,223.250000,225.600006,183.411148,4243444
2013-07-26,227.399994,229.725006,225.449997,225.949997,183.695663,5295436
2013-07-29,226.250000,226.925003,223.087494,224.199997,182.272980,3827536
2013-07-30,226.750000,228.737503,225.500000,226.412506,184.071747,6222296
2013-07-31,229.500000,237.475006,219.250000,234.387497,190.555313,16167372
2013-08-01,237.750000,237.875000,231.637497,232.675003,189.163101,6363796
2013-08-02,233.250000,237.362503,231.600006,233.987503,190.230164,5528720
2013-08-05,234.062500,240.250000,234.062500,237.412506,193.014618,4003976
2013-08-06,237.250000,240.000000,235.012497,236.112503,191.957733,3769488
2013-08-07,238.000000,239.000000,224.712494,226.649994,184.264801,5661036
2013-08-08,224.500000,227.587494,220.875000,226.475006,184.122604,5307584
2013-08-12,228.500000,234.000000,225.762497,233.337494,189.701736,4591444
2013-08-13,234.500000,237.925003,233.750000,235.149994,191.175247,3725304
2013-08-14,236.237503,236.725006,228.212494,230.050003,187.029007,5897512
2013-08-16,229.750000,235.237503,226.500000,230.250000,187.191574,8401384
2013-08-19,232.250000,234.362503,228.687500,232.862503,189.315536,5959248
2013-08-20,233.600006,233.600006,223.162506,224.787506,182.750626,5191016
2013-08-21,223.412506,228.449997,220.324997,221.475006,180.057587,5213524
2013-08-22,220.524994,226.662506,217.925003,225.587494,183.401016,4733996
2013-08-23,225.262497,238.250000,224.649994,236.587494,192.343887,7902228
2013-08-26,235.162506,241.625000,234.649994,236.137497,191.978073,5192304
2013-08-27,235.000000,240.237503,235.000000,236.925003,192.618332,3159176
2013-08-28,235.750000,246.225006,235.712494,245.037506,199.213715,6561592
2013-08-29,245.250000,256.537506,242.587494,254.412506,206.835571,9258668
2013-08-30,252.899994,261.225006,252.475006,260.112488,211.469528,6049048
2013-09-02,257.500000,262.500000,257.500000,259.587494,211.042755,3931360
2013-09-03,260.000000,261.700012,255.000000,255.962494,208.095673,4718252
2013-09-04,256.200012,262.712494,253.750000,259.825012,211.235886,6988140
2013-09-05,260.549988,261.174988,252.774994,254.975006,207.292847,5768332
2013-09-06,254.000000,260.337494,250.774994,254.237503,206.693268,5481388
2013-09-10,253.500000,268.237488,252.800003,265.662506,215.981720,8011760
2013-09-11,267.487488,270.312500,262.875000,266.637512,216.774353,4176852
2013-09-12,268.875000,270.462494,263.774994,268.587494,218.359695,5773264
2013-09-13,268.587494,270.024994,259.587494,261.437500,212.546829,6290308
2013-09-16,263.212494,263.500000,246.062500,249.100006,202.516479,10046268
2013-09-17,250.312500,259.950012,250.250000,259.287506,210.798889,3625604
2013-09-18,262.500000,262.500000,254.587494,257.200012,209.101746,3725976
2013-09-19,257.250000,259.462494,249.024994,256.000000,208.126190,5247480
2013-09-20,259.950012,266.899994,257.399994,265.450012,215.808945,4133648
2013-09-23,264.125000,274.812500,264.125000,272.750000,221.743820,5997308
2013-09-24,271.149994,275.987488,267.137512,268.149994,218.004028,5725484
2013-09-25,268.762512,270.237488,263.399994,265.750000,216.052826,5015716
2013-09-26,266.387512,267.350006,261.049988,263.062500,213.867905,6380440
2013-09-27,262.350006,271.000000,261.250000,268.187500,218.034485,4014632
2013-09-30,268.975006,276.000000,268.000000,271.799988,220.971436,5254356
2013-10-01,271.375000,272.500000,265.962494,267.774994,217.699142,2051744
2013-10-03,270.000000,278.937500,268.750000,276.149994,224.507996,8287912
2013-10-04,275.312500,279.875000,273.100006,274.200012,222.922653,5397444
2013-10-07,275.075012,282.387512,275.000000,279.837494,227.505875,5895704
2013-10-08,279.987488,279.987488,275.850006,276.662506,224.924652,2544784
2013-10-09,276.524994,281.000000,275.137512,277.950012,225.971359,5126556
2013-10-10,277.950012,282.500000,277.950012,279.412506,227.160339,5806820
2013-10-11,283.750000,292.100006,279.625000,289.362488,235.249603,10934984
2013-10-14,291.250000,292.000000,288.799988,289.962494,235.737396,6419404
2013-10-15,294.000000,294.612488,289.187500,290.287506,236.001602,5579340
2013-10-17,291.250000,292.075012,269.262512,270.762512,220.127975,16121608
2013-10-18,270.750000,277.350006,267.774994,275.649994,224.101440,7820096
2013-10-21,276.500000,278.549988,263.075012,271.024994,220.341339,8981476
2013-10-22,274.125000,279.125000,271.325012,277.225006,225.798492,5073020
2013-10-23,279.950012,279.975006,268.774994,276.662506,225.340332,4021456
2013-10-24,275.250000,277.500000,262.250000,263.662506,214.751877,7210448
2013-10-25,261.225006,271.975006,260.587494,269.687500,219.659225,6109920
